BPOS,BVEL,DEPT,DateTime,GR,HKLD,ROP5,RPM,Run,SPPA,SWOB,Stick_RT,TFLO,TQA,Well,azi,dispEw,dispNs,dls,incl,tvd
27.72,0.01,1205.0,2007-10-15 06:06:20,90.36,109.75,26.74,112.0,run_2,111.39,6.75,24.0,3722.0,0.05,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
27.65,0.01,1205.0,2007-10-15 06:06:30,82.14,109.95,27.2,112.0,run_2,111.6,6.55,24.0,3722.0,0.05,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
27.57,0.01,1205.0,2007-10-15 06:06:40,82.14,109.92,27.2,112.0,run_2,111.58,6.58,24.0,3722.0,0.05,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
27.47,0.01,1205.0,2007-10-15 06:06:50,82.14,110.02,27.72,112.0,run_2,111.58,6.48,24.0,3722.0,0.05,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
27.4,0.01,1205.0,2007-10-15 06:07:00,93.09,109.91,27.72,112.0,run_2,111.33,6.59,24.0,3722.0,0.05,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
27.32,0.01,1205.0,2007-10-15 06:07:10,93.09,109.79,28.15,112.0,run_2,111.41,6.7,24.0,3722.0,0.04,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
27.22,0.01,1205.0,2007-10-15 06:07:20,93.09,110.12,28.15,112.0,run_2,111.59,6.37,24.0,3722.0,0.05,F-4,148.1,39.0331195968,-160.5709189896,0.0551902887139108,18.56,1185.0627048000001
33.44,0.01,1240.0,2007-10-15 07:34:20,65.71,112.45,41.84,133.0,run_2,86.12,4.41,15.0,3101.67,0.81,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
33.34,0.01,1240.0,2007-10-15 07:34:30,65.71,112.86,41.05,133.0,run_2,85.93,4.0,15.0,3101.67,0.93,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
33.24,0.01,1240.0,2007-10-15 07:34:40,76.67,112.73,40.42,133.0,run_2,85.85,4.14,15.0,3101.67,0.74,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
33.11,0.01,1240.0,2007-10-15 07:34:50,76.67,112.8,40.42,133.0,run_2,86.06,4.06,24.0,3101.67,0.74,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
33.01,0.01,1240.0,2007-10-15 07:35:00,76.67,113.05,40.03,133.0,run_2,86.78,3.81,24.0,3101.67,0.99,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
32.9,0.01,1240.0,2007-10-15 07:35:10,76.67,113.0,39.74,133.0,run_2,87.52,3.86,24.0,3101.67,0.82,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
32.76,0.01,1240.0,2007-10-15 07:35:20,76.67,113.17,39.68,133.0,run_2,87.56,3.7,24.0,3101.67,0.83,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
32.64,0.01,1240.0,2007-10-15 07:35:30,76.67,112.95,39.77,133.0,run_2,87.19,3.91,24.0,3101.67,0.83,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
32.54,0.01,1240.0,2007-10-15 07:35:40,76.67,112.89,39.77,133.0,run_2,86.85,3.97,24.0,3101.67,0.86,F-4,143.77,45.198168074399995,-169.70671743120002,0.045754593175852995,17.65,1218.7967495999999
27.6,0.04,1285.0,2007-10-15 08:39:00,13.69,120.4,128.36,148.0,run_2,84.94,-3.17,48.0,3101.67,0.31,F-4,144.53,52.5557200344,-179.8790699592,0.0558005249343832,15.18,1261.4123616
27.28,0.04,1285.0,2007-10-15 08:39:10,13.69,120.22,128.08,147.0,run_2,85.07,-2.99,48.0,3101.67,0.6,F-4,144.53,52.5557200344,-179.8790699592,0.0558005249343832,15.18,1261.4123616
28.16,0.01,1325.0,2007-10-15 09:53:10,49.29,113.8,36.4,148.0,run_2,89.75,3.79,15.0,3101.67,0.94,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
28.04,0.01,1325.0,2007-10-15 09:53:20,49.29,114.21,38.9,148.0,run_2,89.69,3.38,18.0,3101.67,0.88,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.94,0.01,1325.0,2007-10-15 09:53:30,49.29,114.04,38.9,148.0,run_2,89.68,3.55,18.0,3101.67,0.88,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.85,0.01,1325.0,2007-10-15 09:53:40,49.29,113.89,37.91,148.0,run_2,90.0,3.71,18.0,3101.67,0.95,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.72,0.01,1325.0,2007-10-15 09:53:50,49.29,113.83,37.78,148.0,run_2,89.9,3.76,18.0,3101.67,0.89,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.63,0.01,1325.0,2007-10-15 09:54:00,49.29,113.85,37.78,148.0,run_2,89.25,3.74,18.0,3101.67,0.89,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.54,0.01,1325.0,2007-10-15 09:54:10,49.29,113.11,37.45,147.0,run_2,89.6,4.48,18.0,3101.67,0.7,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.42,0.01,1325.0,2007-10-15 09:54:20,52.02,113.29,37.27,147.0,run_2,90.09,4.31,18.0,3101.67,0.8,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
27.33,0.01,1325.0,2007-10-15 09:54:30,52.02,113.43,37.27,147.0,run_2,89.97,4.16,18.0,3101.67,0.85,F-4,148.16,58.4714122416,-188.769639732,0.0246194225721785,15.45,1300.4270664
17.16,0.01,1336.0,2007-10-15 10:11:20,87.62,113.48,34.45,148.0,run_2,90.78,4.12,9.0,3101.67,0.93,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
17.08,0.01,1336.0,2007-10-15 10:11:30,87.62,113.92,34.01,148.0,run_2,90.69,3.67,9.0,3101.67,0.87,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
17.0,0.01,1336.0,2007-10-15 10:11:40,87.62,114.11,34.01,148.0,run_2,90.37,3.49,9.0,3101.67,0.69,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.89,0.01,1336.0,2007-10-15 10:11:50,79.4,114.22,33.57,148.0,run_2,90.81,3.37,12.0,3101.67,0.9,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.8,0.01,1336.0,2007-10-15 10:12:00,79.4,114.58,33.57,148.0,run_2,91.41,3.01,12.0,3101.67,0.89,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.72,0.01,1336.0,2007-10-15 10:12:10,79.4,114.22,33.32,148.0,run_2,91.51,3.37,12.0,3101.67,0.9,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.61,0.01,1336.0,2007-10-15 10:12:20,82.14,114.31,33.21,148.0,run_2,90.92,3.28,12.0,3101.67,0.96,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.52,0.01,1336.0,2007-10-15 10:12:30,82.14,114.69,33.21,148.0,run_2,90.58,2.9,12.0,3101.67,0.96,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.43,0.01,1336.0,2007-10-15 10:12:40,82.14,114.52,33.23,148.0,run_2,90.21,3.07,12.0,3101.67,0.94,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
16.32,0.01,1336.0,2007-10-15 10:12:50,82.14,114.96,33.26,148.0,run_2,90.64,2.63,12.0,3101.67,1.03,F-4,148.23,59.929177068,-191.12031981599998,0.00425524934383202,15.49,1310.4211535999998
17.3157,0.0088,1369.0,2007-10-23 10:12:11,47.9315,122.226,27.9119,118.0,run_3,171.3466,1.2669,6.0,3101.6665,7.7275,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.2653,0.0084,1369.0,2007-10-23 10:12:16,57.5922,122.1258,28.8432,129.0,run_3,171.2312,1.367,6.0,3101.6665,10.5737,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.2402,0.0085,1369.0,2007-10-23 10:12:21,57.5922,122.1519,28.8432,129.0,run_3,171.2447,1.341,6.0,3101.6665,10.5737,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.1877,0.0085,1369.0,2007-10-23 10:12:26,57.5922,121.9364,28.8432,129.0,run_3,171.2606,1.5564,6.0,3500.4522,10.5737,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.1396,0.0084,1369.0,2007-10-23 10:12:31,57.5922,121.9822,28.8432,118.0,run_3,171.2994,1.5107,6.0,3500.4522,6.7091,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.113,0.0079,1369.0,2007-10-23 10:12:36,57.5922,121.8394,29.1071,118.0,run_3,171.4413,1.6535,6.0,3500.4522,6.7091,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.0625,0.0087,1369.0,2007-10-23 10:12:41,51.6894,122.0455,29.1071,130.0,run_3,171.4516,1.4474,6.0,3500.4522,9.1247,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
17.0113,0.0084,1369.0,2007-10-23 10:12:46,51.6894,121.9902,29.1071,130.0,run_3,171.6924,1.5026,6.0,3500.4522,9.1247,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.9868,0.0085,1369.0,2007-10-23 10:12:51,51.6894,122.0802,29.1071,130.0,run_3,171.7137,1.4126,3.0,3500.4522,9.1247,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.9335,0.0083,1369.0,2007-10-23 10:12:56,51.6894,122.02,29.5053,129.0,run_3,171.8415,1.4729,3.0,3500.4522,9.4689,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.8802,0.009000000000000001,1369.0,2007-10-23 10:13:01,47.9315,121.9152,29.5053,118.0,run_3,171.8453,1.5776,3.0,3101.6665,6.9839,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.854,0.0089,1369.0,2007-10-23 10:13:06,47.9315,122.0108,29.5053,118.0,run_3,171.7649,1.4821,3.0,3101.6665,6.9839,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.8019,0.0086,1369.0,2007-10-23 10:13:11,47.9315,122.0801,29.9093,130.0,run_3,171.8093,1.4127,3.0,3101.6665,9.5251,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.7508,0.0086,1369.0,2007-10-23 10:13:16,47.9315,122.0601,29.9093,130.0,run_3,171.6869,1.4327,3.0,3101.6665,9.5251,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.7235,0.0084,1369.0,2007-10-23 10:13:21,47.9315,121.9456,29.9093,130.0,run_3,171.7129,1.5473,3.0,3500.4522,8.939,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.6699,0.0091,1369.0,2007-10-23 10:13:26,53.6216,122.0794,30.3216,130.0,run_3,171.7293,1.4134,3.0,3500.4522,8.939,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.617,0.0088,1369.0,2007-10-23 10:13:31,53.6216,121.8792,30.3216,118.0,run_3,171.7609,1.6136,3.0,3101.6665,7.0253,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.5889,0.0087,1369.0,2007-10-23 10:13:36,53.6216,121.9157,30.3216,118.0,run_3,171.7643,1.5772,3.0,3101.6665,7.0253,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.5365,0.0091,1369.0,2007-10-23 10:13:41,53.6216,122.0257,30.3216,118.0,run_3,171.7461,1.4671,6.0,3101.6665,7.0253,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.4832,0.0088,1369.0,2007-10-23 10:13:46,53.6216,122.1636,30.7375,131.0,run_3,171.5977,1.3292,6.0,3101.6665,10.183,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.4566,0.0089,1369.0,2007-10-23 10:13:51,46.1057,122.0897,30.7375,131.0,run_3,171.5619,1.4032,6.0,3101.6665,10.183,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.4048,0.0089,1369.0,2007-10-23 10:13:56,46.1057,122.1106,30.7375,131.0,run_3,171.5547,1.3822,6.0,3500.4522,10.183,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.3542,0.0085,1369.0,2007-10-23 10:14:01,46.1057,121.8024,31.0595,118.0,run_3,171.71599999999995,1.6904,6.0,3500.4522,7.5106,F-4,141.17,65.1498365784,-198.49190354880002,0.0558530183727034,15.55,1343.0109792
16.5878,0.0119,1410.0,2007-10-23 11:48:01,91.8923,121.6883,43.1125,116.0,run_3,173.5295,3.1854,9.0,3500.4522,8.6997,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.5478,0.0121,1410.0,2007-10-23 11:48:06,91.8923,121.5431,43.1125,116.0,run_3,173.3308,3.3306,9.0,3500.4522,8.6997,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.4688,0.0132,1410.0,2007-10-23 11:48:11,91.8923,121.8326,43.1125,116.0,run_3,173.4616,3.0411,9.0,3500.4522,8.6997,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.387,0.0135,1410.0,2007-10-23 11:48:16,91.8923,121.6761,43.0682,130.0,run_3,173.3933,3.1976,9.0,3500.4522,11.1509,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.3461,0.0136,1410.0,2007-10-23 11:48:21,91.8923,121.7409,43.0682,130.0,run_3,173.3375,3.1328,9.0,3500.4522,11.1509,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.2641,0.0136,1410.0,2007-10-23 11:48:26,91.8923,121.5003,43.1138,130.0,run_3,173.424,3.3734,9.0,3500.4522,11.1509,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.184,0.0135,1410.0,2007-10-23 11:48:31,91.8923,121.7354,43.1138,116.0,run_3,173.3701,3.1383,9.0,2880.1189,8.2245,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.1426,0.0134,1410.0,2007-10-23 11:48:36,91.8923,121.681,43.0332,116.0,run_3,173.3707,3.1927,9.0,2880.1189,8.2245,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
16.0619,0.0136,1410.0,2007-10-23 11:48:41,91.8923,121.3215,43.0332,130.0,run_3,173.3988,3.5522,9.0,2880.1189,10.4704,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
15.9865,0.0129,1410.0,2007-10-23 11:48:46,91.8923,121.4297,42.951,130.0,run_3,173.3902,3.444,9.0,2880.1189,10.4704,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
15.9474,0.0124,1410.0,2007-10-23 11:48:51,91.8923,121.4286,42.951,130.0,run_3,173.2928,3.4451,9.0,2880.1189,10.4704,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
15.8727,0.0129,1410.0,2007-10-23 11:48:56,91.8923,121.3821,42.951,130.0,run_3,173.5037,3.4916,9.0,3500.4522,10.2367,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
15.7997,0.0123,1410.0,2007-10-23 11:49:01,89.3574,121.4359,43.623999999999995,116.0,run_3,173.2331,3.4378,9.0,3500.4522,8.2095,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
15.7652,0.0123,1410.0,2007-10-23 11:49:06,89.3574,121.4547,43.623999999999995,116.0,run_3,173.3266,3.4189999999999996,9.0,3500.4522,8.2095,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
15.6988,0.0114,1410.0,2007-10-23 11:49:11,89.3574,121.773,43.623999999999995,129.0,run_3,173.3446,3.1007,9.0,3500.4522,11.7143,F-4,130.35,72.718746612,-206.2606368048,0.0716765091863517,15.63,1382.0579928
17.037,0.0139,1450.0,2007-10-23 13:08:01,110.6288,122.3425,50.1856,116.0,run_3,174.2602,2.812,6.0,3500.4522,8.9448,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.9953,0.013999999999999999,1450.0,2007-10-23 13:08:06,110.6288,122.3352,50.1856,116.0,run_3,174.2674,2.8192,6.0,3500.4522,8.9448,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.9114,0.0139,1450.0,2007-10-23 13:08:11,110.6288,122.0689,50.1847,116.0,run_3,174.2657,3.0856,6.0,2880.1189,8.9448,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.8279,0.0139,1450.0,2007-10-23 13:08:16,110.6288,122.1568,50.1847,130.0,run_3,174.4286,2.9977,6.0,3500.4522,11.3843,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.785999999999998,0.0139,1450.0,2007-10-23 13:08:21,110.6288,122.2041,50.1847,130.0,run_3,174.3434,2.9504,6.0,3500.4522,11.3843,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.7025,0.0139,1450.0,2007-10-23 13:08:26,110.6288,122.0987,50.1856,130.0,run_3,174.2439,3.0558,6.0,3500.4522,11.162,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.6187,0.0139,1450.0,2007-10-23 13:08:31,110.6288,122.119,50.1856,116.0,run_3,174.3195,3.0355,6.0,2880.1189,8.3966,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.577,0.0139,1450.0,2007-10-23 13:08:36,110.6288,122.2159,50.1838,116.0,run_3,174.2127,2.9386,6.0,2880.1189,8.3966,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.4932,0.013999999999999999,1450.0,2007-10-23 13:08:41,97.0683,122.4164,50.1838,129.0,run_3,174.3512,2.7381,6.0,2880.1189,10.5649,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.4097,0.0139,1450.0,2007-10-23 13:08:46,97.0683,122.5875,50.1856,129.0,run_3,174.1595,2.5669999999999997,6.0,2880.1189,10.5649,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.3678,0.0139,1450.0,2007-10-23 13:08:51,97.0683,122.712,50.1856,129.0,run_3,174.2259,2.4425,9.0,2880.1189,10.5649,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.2843,0.013999999999999999,1450.0,2007-10-23 13:08:56,97.0683,122.5786,50.1892,130.0,run_3,174.0703,2.5758,9.0,3500.4522,11.7143,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.2005,0.0139,1450.0,2007-10-23 13:09:01,119.1905,122.666,50.1892,116.0,run_3,174.0186,2.4885,9.0,3500.4522,8.64,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.1588,0.0139,1450.0,2007-10-23 13:09:06,119.1905,122.8402,50.1892,116.0,run_3,173.9965,2.3143,9.0,2880.1189,8.64,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.0751,0.0139,1450.0,2007-10-23 13:09:11,119.1905,122.8819,50.1874,129.0,run_3,174.0772,2.2726,9.0,3500.4522,9.8574,F-4,117.69,81.9786568704,-212.46231187919997,0.0915288713910761,16.72,1420.7166912
16.3789,0.0139,1491.0,2007-10-23 14:59:16,119.1905,123.9622,50.1184,170.0,run_3,173.4422,1.4732,6.0,3500.4522,10.5377,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
16.3372,0.0139,1491.0,2007-10-23 14:59:21,119.1905,124.1441,50.1184,170.0,run_3,173.5522,1.2913,6.0,3500.4522,10.5377,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
16.2537,0.0139,1491.0,2007-10-23 14:59:26,119.1905,124.11,50.1175,169.0,run_3,173.5689,1.3254,6.0,3500.4522,9.0535,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
16.1701,0.0139,1491.0,2007-10-23 14:59:31,119.1905,124.0029,50.1175,157.0,run_3,173.5319,1.4325,6.0,2924.4285,7.7722,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
16.1282,0.0139,1491.0,2007-10-23 14:59:36,119.1905,124.0738,50.1175,169.0,run_3,173.5176,1.3616,6.0,2924.4285,9.7024,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
16.0448,0.0139,1491.0,2007-10-23 14:59:41,119.1905,124.1456,50.1184,169.0,run_3,173.3761,1.2898,6.0,2924.4285,9.7024,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.9612,0.0139,1491.0,2007-10-23 14:59:46,113.4472,124.1756,50.1184,169.0,run_3,173.4769,1.2598,6.0,3500.4522,9.7024,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.9195,0.0139,1491.0,2007-10-23 14:59:51,113.4472,124.0937,50.1193,169.0,run_3,173.4807,1.3417,6.0,3500.4522,9.772,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.8357,0.0139,1491.0,2007-10-23 14:59:56,113.4472,124.1055,50.1193,169.0,run_3,173.6608,1.3299,6.0,3500.4522,9.772,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.7523,0.0139,1491.0,2007-10-23 15:00:01,113.4472,124.0599,50.1247,157.0,run_3,173.6973,1.3755,6.0,2924.4285,7.0155,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.7104,0.0139,1491.0,2007-10-23 15:00:06,116.3012,124.2466,50.1247,157.0,run_3,173.7559,1.1888,6.0,2924.4285,7.0155,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.627,0.0139,1491.0,2007-10-23 15:00:11,116.3012,123.9226,50.1291,157.0,run_3,173.7889,1.5128,6.0,2924.4285,7.0155,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.5432,0.0139,1491.0,2007-10-23 15:00:16,116.3012,124.0329,50.1291,170.0,run_3,173.7066,1.4025,6.0,2924.4285,10.7331,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.5017,0.0139,1491.0,2007-10-23 15:00:21,116.3012,123.9702,50.1291,170.0,run_3,173.8224,1.4652,9.0,2924.4285,10.7331,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
15.418,0.0139,1491.0,2007-10-23 15:00:26,116.3012,124.0933,50.1247,170.0,run_3,173.9866,1.3419999999999999,9.0,2924.4285,10.7331,F-4,109.43,93.59759477040001,-217.44673706400002,0.100180446194226,19.84,1459.0891824
16.6669,0.013999999999999999,1531.0,2007-10-23 16:58:56,128.0713,124.5379,50.1283,170.0,run_3,175.923,1.2632,6.0,3500.4522,9.5857,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.5836,0.0139,1531.0,2007-10-23 16:59:01,128.0713,124.5609,50.1193,169.0,run_3,176.0039,1.2402,6.0,3500.4522,7.5042,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.5417,0.0138,1531.0,2007-10-23 16:59:06,128.0713,124.9425,50.1193,169.0,run_3,176.0069,0.8586,6.0,3500.4522,7.5042,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.4584,0.0139,1531.0,2007-10-23 16:59:11,131.1025,124.7257,50.105,170.0,run_3,176.1394,1.0754,6.0,3500.4522,10.8391,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.3751,0.0139,1531.0,2007-10-23 16:59:16,131.1025,124.7669,50.105,170.0,run_3,176.1106,1.0342,6.0,3500.4522,10.8391,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.3333,0.0138,1531.0,2007-10-23 16:59:21,131.1025,124.73,50.105,170.0,run_3,176.1566,1.071,6.0,3500.4522,10.8391,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.2497,0.0139,1531.0,2007-10-23 16:59:26,131.1025,124.6913,50.1005,170.0,run_3,176.1044,1.1097,6.0,3500.4522,9.5206,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.1662,0.0139,1531.0,2007-10-23 16:59:31,128.0713,124.6003,50.0979,169.0,run_3,176.2597,1.2007,6.0,3500.4522,7.9945,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.1243,0.0139,1531.0,2007-10-23 16:59:36,128.0713,124.6222,50.0979,170.0,run_3,176.3988,1.1789,6.0,3500.4522,10.1238,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
16.0407,0.013999999999999999,1531.0,2007-10-23 16:59:41,128.0713,124.6571,50.0979,170.0,run_3,176.4642,1.1439,6.0,3500.4522,10.1238,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
15.9573,0.0139,1531.0,2007-10-23 16:59:46,128.0713,124.5853,50.0943,170.0,run_3,176.4929,1.2158,6.0,3500.4522,10.1238,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
15.9154,0.0138,1531.0,2007-10-23 16:59:51,128.0713,124.4718,50.0943,169.0,run_3,176.4761,1.3293,6.0,3500.4522,10.4771,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
15.832,0.0139,1531.0,2007-10-23 16:59:56,125.0756,124.5311,50.1166,169.0,run_3,176.4958,1.2699,6.0,3500.4522,10.4771,F-4,111.51,107.3105842608,-222.5828203656,0.0689041994750656,22.53,1496.8773720000002
